search_id,user_id,metro_area,search_date,event_date,venue_type,capacity_needed,max_price,search_resulted_in_booking
13135,1031,Austin,2024-07-01,2024-07-25,meeting_room,12,125.26271573019825,True
13136,1584,Miami,2024-07-01,2024-07-14,workshop_space,16,129.0929402029581,True
13137,406,Austin,2024-07-01,2024-07-10,rooftop,50,114.54187806079297,False
13138,1026,New York,2024-07-01,2024-07-30,photo_studio,10,289.6300979084461,True
13139,1688,San Francisco,2024-07-02,2024-07-28,event_space,66,187.58582585417793,False
13140,950,Miami,2024-07-02,2024-07-17,meeting_room,11,112.02063783354785,True
13141,464,Austin,2024-07-02,2024-07-22,event_space,34,108.69697609581053,False
13142,1215,Austin,2024-07-02,2024-07-07,photo_studio,13,100.20609884314631,False
13143,856,Los Angeles,2024-07-02,2024-07-06,meeting_room,9,217.68549733542653,True
13144,1635,Los Angeles,2024-07-02,2024-07-24,meeting_room,14,97.42663130116063,False
13145,1644,Miami,2024-07-02,2024-07-03,rooftop,44,151.35956331446198,False
13146,1256,Los Angeles,2024-07-02,2024-07-18,photo_studio,9,228.08829635378657,False
13147,1019,Austin,2024-07-02,2024-07-11,photo_studio,15,115.71957202736552,False
13148,1687,New York,2024-07-02,2024-07-24,meeting_room,13,196.34514101145126,True
13149,1399,New York,2024-07-02,2024-07-18,workshop_space,39,333.04461055478873,True
13150,358,New York,2024-07-02,2024-07-03,event_space,54,224.33608636128434,True
13151,1408,San Francisco,2024-07-02,2024-07-13,meeting_room,8,174.16639448117976,False
13152,1516,Austin,2024-07-02,2024-07-18,event_space,65,94.60605904855566,False
13153,1086,San Francisco,2024-07-02,2024-07-20,rooftop,63,127.24492230834683,False
13154,796,Miami,2024-07-02,2024-07-14,meeting_room,9,106.31425547214668,True
13155,1819,Austin,2024-07-02,2024-07-27,meeting_room,6,81.04528341271676,False
13156,784,Miami,2024-07-02,2024-07-23,workshop_space,23,90.16861800410547,False
13157,1735,Chicago,2024-07-02,2024-07-05,photo_studio,15,100.61892977295273,False
13158,689,Los Angeles,2024-07-02,2024-07-23,workshop_space,40,116.95321224728139,True
13159,1027,New York,2024-07-02,2024-07-21,meeting_room,14,166.16926516332774,True
13160,1506,Los Angeles,2024-07-02,2024-07-30,meeting_room,6,164.9100667007948,False
13161,608,Miami,2024-07-02,2024-07-21,meeting_room,14,193.03279137801744,False
13162,1422,Miami,2024-07-02,2024-07-27,rooftop,68,131.14385391821932,False
13163,802,San Francisco,2024-07-02,2024-07-14,meeting_room,7,232.61810907833186,False
13164,1067,Austin,2024-07-02,2024-07-25,meeting_room,10,130.91302222328753,False
13165,721,San Francisco,2024-07-02,2024-07-10,meeting_room,11,178.1322515869785,False
13166,409,San Francisco,2024-07-02,2024-07-12,event_space,54,261.40235467678116,True
13167,1428,Los Angeles,2024-07-02,2024-07-26,event_space,49,129.49659879492472,False
13168,1449,New York,2024-07-02,2024-07-30,workshop_space,25,309.0998886273951,True
13169,1072,New York,2024-07-02,2024-07-25,event_space,35,302.8143042369382,True
13170,1584,Miami,2024-07-02,2024-08-01,meeting_room,14,194.55263276095604,True
13171,752,Los Angeles,2024-07-02,2024-08-01,photo_studio,22,213.81480488052637,True
13172,1723,Miami,2024-07-02,2024-07-09,meeting_room,11,120.70256714561711,False
13173,1469,Los Angeles,2024-07-02,2024-07-12,meeting_room,10,171.77106332282915,False
13174,347,Los Angeles,2024-07-02,2024-07-31,photo_studio,16,119.13181828444259,False
13175,488,Miami,2024-07-02,2024-07-20,photo_studio,17,111.23608766854265,False
13176,1467,Austin,2024-07-02,2024-07-20,workshop_space,26,170.46274838678957,False
13177,537,Los Angeles,2024-07-02,2024-07-20,photo_studio,13,165.521638646998,True
13178,1020,San Francisco,2024-07-02,2024-07-19,event_space,54,191.68714251219671,False
13179,752,Los Angeles,2024-07-02,2024-07-04,event_space,32,206.39426838558276,True
13180,1172,San Francisco,2024-07-02,2024-07-10,photo_studio,13,191.1752244666324,False
13181,549,Miami,2024-07-02,2024-08-01,photo_studio,7,180.24032573711415,True
13182,1540,New York,2024-07-02,2024-07-11,event_space,60,184.94194269354358,False
13183,637,Austin,2024-07-02,2024-07-20,workshop_space,20,106.47671076507974,True
13184,1648,Chicago,2024-07-02,2024-07-06,rooftop,61,137.64719355798377,True
13185,1322,New York,2024-07-02,2024-07-27,photo_studio,10,352.16291371876207,False
13186,977,New York,2024-07-02,2024-07-06,meeting_room,5,312.619810120787,True
13187,1436,New York,2024-07-02,2024-07-26,photo_studio,12,319.37404746305515,True
13188,1447,Chicago,2024-07-02,2024-07-13,meeting_room,10,117.32339955080454,False
13189,991,Miami,2024-07-02,2024-07-06,photo_studio,8,186.6886859064372,False
13190,1835,Chicago,2024-07-02,2024-07-14,photo_studio,18,170.18842765542573,False
13191,945,New York,2024-07-02,2024-07-25,event_space,32,205.69313518707645,False
13192,1583,New York,2024-07-02,2024-07-12,event_space,43,292.40872888317887,True
13193,464,Austin,2024-07-02,2024-08-01,photo_studio,17,181.20546577834497,False
13194,1688,Los Angeles,2024-07-02,2024-07-04,meeting_room,10,115.15135125412985,True
13195,1250,Chicago,2024-07-02,2024-07-07,meeting_room,5,74.34051840321314,False
13196,393,Austin,2024-07-02,2024-07-31,event_space,54,137.08697210993873,True
13197,1180,Miami,2024-07-02,2024-07-21,photo_studio,16,94.28822092345683,False
13198,948,New York,2024-07-02,2024-07-24,event_space,42,359.90302329292376,False
13199,1783,Chicago,2024-07-02,2024-07-22,meeting_room,7,145.44350401991107,False
13200,1115,New York,2024-07-02,2024-07-05,event_space,44,371.14836292057004,True
13201,1520,Miami,2024-07-02,2024-07-22,workshop_space,21,111.62046246117967,False
13202,1207,Miami,2024-07-02,2024-07-23,photo_studio,10,204.787567196953,False
13203,1412,Austin,2024-07-02,2024-07-26,event_space,54,185.99927812093026,False
13204,824,Miami,2024-07-02,2024-07-23,workshop_space,25,189.85434744481128,True
13205,442,Miami,2024-07-02,2024-07-05,meeting_room,8,101.0389492258355,True
13206,1029,Austin,2024-07-02,2024-07-18,event_space,43,183.54358913591537,False
13207,836,Los Angeles,2024-07-02,2024-07-18,meeting_room,10,227.3475504240057,False
13208,1189,San Francisco,2024-07-02,2024-07-23,rooftop,79,173.90128429661615,False
13209,998,Los Angeles,2024-07-02,2024-07-09,photo_studio,21,131.4405519409848,False
13210,964,Chicago,2024-07-02,2024-07-12,meeting_room,14,167.00077894376707,False
13211,343,Austin,2024-07-02,2024-07-21,photo_studio,15,85.88020805293749,False
13212,1085,Los Angeles,2024-07-02,2024-07-27,photo_studio,18,96.88351685706768,False
13213,601,New York,2024-07-02,2024-07-10,meeting_room,8,329.93980470205366,True
13214,1092,Austin,2024-07-02,2024-07-03,meeting_room,13,168.33816266894607,True
13215,1628,San Francisco,2024-07-02,2024-07-19,event_space,27,273.23432405647424,False
13216,1254,Austin,2024-07-02,2024-07-26,rooftop,47,137.55372410691368,False
13217,940,Los Angeles,2024-07-02,2024-07-29,event_space,36,166.41402418659698,True
13218,390,New York,2024-07-02,2024-07-27,meeting_room,11,243.41165818933263,False
13219,630,Austin,2024-07-02,2024-07-18,photo_studio,8,117.52825285545502,False
13220,383,New York,2024-07-02,2024-07-06,photo_studio,19,370.95820259481826,False
13221,675,Los Angeles,2024-07-02,2024-07-21,event_space,39,135.9974972879105,False
13222,858,Miami,2024-07-02,2024-07-06,meeting_room,14,132.38001063250002,False
13223,850,Miami,2024-07-02,2024-07-12,event_space,25,89.55226175204825,False
13224,436,New York,2024-07-02,2024-07-27,event_space,68,332.8391617517813,True
13225,1527,Austin,2024-07-02,2024-07-28,meeting_room,11,136.54040101177756,False
13226,1402,New York,2024-07-02,2024-07-11,event_space,37,332.39001813994224,True
13227,574,New York,2024-07-02,2024-07-23,meeting_room,11,327.58341155901417,True
13228,668,Miami,2024-07-02,2024-07-24,meeting_room,6,124.46503186162155,False
13229,923,New York,2024-07-02,2024-07-09,meeting_room,6,189.14424165323476,True
13230,1853,Chicago,2024-07-02,2024-07-06,meeting_room,12,128.77176774975564,False
13231,1197,Austin,2024-07-02,2024-07-27,event_space,49,164.79705752592588,False
13232,665,Chicago,2024-07-02,2024-07-26,rooftop,45,176.85592385228074,False
13233,969,Austin,2024-07-02,2024-07-23,meeting_room,6,190.7185996385705,False
13234,980,New York,2024-07-02,2024-07-29,event_space,62,252.6276226167977,True
13235,1179,New York,2024-07-02,2024-07-03,photo_studio,22,191.3713307794739,False
13236,1069,Miami,2024-07-02,2024-07-19,workshop_space,23,158.58428699015957,True
13237,643,Los Angeles,2024-07-02,2024-07-20,photo_studio,7,119.15956136635315,False
13238,1843,New York,2024-07-02,2024-07-28,rooftop,95,263.07437482069486,False
13239,1145,Chicago,2024-07-02,2024-07-12,meeting_room,8,159.52090410988427,False
13240,439,San Francisco,2024-07-02,2024-07-17,meeting_room,14,138.43245865359935,False
13241,345,New York,2024-07-02,2024-07-12,workshop_space,16,241.38304361366175,True
13242,1152,Austin,2024-07-02,2024-07-31,meeting_room,10,171.31700187025604,False
13243,1329,New York,2024-07-02,2024-07-17,event_space,52,324.94762904152134,False
13244,1103,San Francisco,2024-07-02,2024-07-29,workshop_space,21,294.9602167007011,True
13245,1399,New York,2024-07-02,2024-07-12,event_space,38,219.22802333987033,False
13246,1047,New York,2024-07-02,2024-07-20,event_space,51,334.0247888610119,True
13247,1242,Los Angeles,2024-07-02,2024-07-08,meeting_room,12,161.96720381756361,True
13248,880,San Francisco,2024-07-02,2024-08-01,rooftop,99,247.25937363848905,True
13249,811,Chicago,2024-07-02,2024-07-17,event_space,44,124.31271018749362,True
13250,585,Los Angeles,2024-07-02,2024-07-15,photo_studio,9,181.93575648032854,True
13251,1475,Miami,2024-07-03,2024-07-13,workshop_space,21,192.6598258582046,False
13252,1695,San Francisco,2024-07-03,2024-07-07,meeting_room,11,184.81080431669582,False
13253,1609,San Francisco,2024-07-03,2024-07-07,photo_studio,21,179.0748422146638,False
13254,331,San Francisco,2024-07-03,2024-07-06,photo_studio,16,122.77898795961393,False
13255,1159,New York,2024-07-03,2024-07-22,meeting_room,6,218.8827488470488,True
13256,1487,Chicago,2024-07-03,2024-07-22,meeting_room,14,83.03288934383919,True
13257,1671,San Francisco,2024-07-03,2024-07-28,photo_studio,16,168.9878822935626,False
13258,1629,New York,2024-07-03,2024-07-17,event_space,68,304.18248898341756,True
13259,1862,San Francisco,2024-07-03,2024-07-06,event_space,48,276.7610136610292,True
13260,344,Miami,2024-07-03,2024-07-05,event_space,65,166.52915552395658,False
13261,504,New York,2024-07-03,2024-07-30,event_space,58,290.8684038149089,True
13262,518,New York,2024-07-03,2024-08-02,meeting_room,5,220.04861101893732,False
13263,1159,New York,2024-07-03,2024-07-10,workshop_space,23,358.99256436028026,True
13264,439,New York,2024-07-03,2024-07-08,workshop_space,37,229.72297581550367,False
13265,728,Austin,2024-07-03,2024-07-04,event_space,74,141.26734842766734,True
13266,365,San Francisco,2024-07-03,2024-07-20,photo_studio,9,177.82577124893388,False
13267,546,Miami,2024-07-03,2024-07-26,workshop_space,22,99.95696166548848,False
13268,1494,San Francisco,2024-07-03,2024-07-24,photo_studio,15,189.1091629898382,False
13269,1285,San Francisco,2024-07-03,2024-07-11,meeting_room,8,293.76918443403514,False
13270,1002,New York,2024-07-03,2024-07-17,meeting_room,10,229.05746077063034,True
13271,1848,Chicago,2024-07-03,2024-07-18,event_space,41,86.88641339048968,False
13272,857,New York,2024-07-03,2024-07-10,meeting_room,8,386.7129372998344,False
13273,1084,Miami,2024-07-03,2024-07-13,rooftop,85,171.71307541381722,False
13274,330,Austin,2024-07-03,2024-07-10,event_space,27,141.74572335975273,False
13275,1207,New York,2024-07-03,2024-08-02,meeting_room,7,183.70051529449444,True
13276,1751,Miami,2024-07-03,2024-07-19,photo_studio,8,201.3110876780263,False
13277,949,Miami,2024-07-03,2024-07-23,meeting_room,10,145.0226659077694,True
13278,1575,Austin,2024-07-03,2024-07-05,meeting_room,8,191.2003052474474,False
13279,534,Miami,2024-07-03,2024-07-13,event_space,61,191.03990181535843,True
13280,637,New York,2024-07-03,2024-07-26,meeting_room,7,194.38974991087625,True
13281,785,Los Angeles,2024-07-03,2024-07-10,meeting_room,12,213.43592235714883,True
13282,1749,San Francisco,2024-07-03,2024-07-30,event_space,60,280.43270710242695,False
13283,1063,Los Angeles,2024-07-03,2024-07-08,event_space,54,117.50309241877433,False
13284,1865,New York,2024-07-03,2024-07-18,meeting_room,13,369.59085948909876,False
13285,1037,San Francisco,2024-07-03,2024-07-28,workshop_space,41,211.29565977095987,True
13286,367,Chicago,2024-07-03,2024-07-09,rooftop,82,145.27272235313174,True
13287,1554,Los Angeles,2024-07-03,2024-07-18,photo_studio,9,208.44043978925137,True
13288,804,Chicago,2024-07-03,2024-07-05,workshop_space,32,118.33100824187507,True
13289,811,Los Angeles,2024-07-03,2024-07-30,event_space,36,166.7036625976246,True
13290,510,New York,2024-07-03,2024-07-27,meeting_room,7,348.62739876014444,False
13291,502,New York,2024-07-03,2024-07-17,event_space,57,176.00797152319535,False
13292,590,Austin,2024-07-03,2024-07-30,meeting_room,8,84.10462279662073,False
13293,1683,Austin,2024-07-03,2024-07-16,meeting_room,11,144.10734961218105,False
13294,1597,Chicago,2024-07-03,2024-07-04,workshop_space,35,164.3130959536527,True
13295,864,Miami,2024-07-03,2024-07-25,event_space,26,127.75919886403985,False
13296,1669,New York,2024-07-03,2024-07-19,meeting_room,6,397.29698811368746,False
13297,1453,Austin,2024-07-03,2024-07-15,workshop_space,26,96.29155754699082,False
13298,877,Austin,2024-07-03,2024-07-22,event_space,47,100.14181085852631,False
13299,1225,Chicago,2024-07-03,2024-07-27,photo_studio,11,151.8128252229036,False
13300,1324,New York,2024-07-03,2024-07-16,photo_studio,16,163.24821247153182,False
13301,1705,Los Angeles,2024-07-03,2024-07-22,meeting_room,9,159.5702495091493,True
13302,1372,Austin,2024-07-03,2024-07-06,event_space,41,92.4030159036854,False
13303,1845,San Francisco,2024-07-03,2024-07-09,workshop_space,15,154.6259106053448,False
13304,1594,Austin,2024-07-03,2024-07-10,event_space,67,128.55498055410362,True
13305,950,San Francisco,2024-07-03,2024-07-16,meeting_room,5,203.71774263048133,False
13306,694,Chicago,2024-07-03,2024-07-08,workshop_space,28,81.90245820295169,True
13307,1513,San Francisco,2024-07-03,2024-08-01,meeting_room,14,212.38298300544238,False
13308,1531,Los Angeles,2024-07-03,2024-07-22,event_space,68,96.72316134737443,False
13309,1673,Los Angeles,2024-07-03,2024-07-24,meeting_room,5,123.5559267770063,True
13310,1256,Los Angeles,2024-07-03,2024-07-13,workshop_space,20,187.45488110566285,False
13311,1313,San Francisco,2024-07-03,2024-07-06,event_space,73,210.1801252170451,False
13312,1560,Los Angeles,2024-07-03,2024-07-22,photo_studio,14,237.89230272771334,True
13313,1330,Miami,2024-07-03,2024-07-20,event_space,58,175.9125725118821,False
13314,443,Austin,2024-07-03,2024-07-23,event_space,66,184.18985704407658,True
13315,456,New York,2024-07-03,2024-08-01,event_space,44,217.68575719253738,True
13316,1013,Chicago,2024-07-03,2024-07-29,event_space,38,80.03908694652436,False
13317,705,Austin,2024-07-03,2024-07-06,meeting_room,9,106.11983692741778,True
13318,852,Miami,2024-07-03,2024-07-21,photo_studio,19,131.261944432439,False
13319,639,Miami,2024-07-03,2024-07-27,meeting_room,11,100.35108957994915,True
13320,1236,Miami,2024-07-03,2024-07-27,meeting_room,11,201.7241686591312,True
13321,1817,San Francisco,2024-07-03,2024-07-12,event_space,64,225.70102003969777,False
13322,1558,Chicago,2024-07-03,2024-07-14,workshop_space,29,141.66998111742438,True
13323,1210,Los Angeles,2024-07-03,2024-07-22,meeting_room,6,118.15375720097823,True
13324,735,Chicago,2024-07-03,2024-07-12,workshop_space,20,170.47061833129771,False
13325,656,Austin,2024-07-03,2024-07-18,meeting_room,11,100.86227809751382,True
13326,638,Chicago,2024-07-04,2024-07-31,workshop_space,24,168.32756927019128,False
13327,1112,Chicago,2024-07-04,2024-07-28,photo_studio,17,148.72118536497317,True
13328,1840,Austin,2024-07-04,2024-07-19,photo_studio,8,155.36304414225467,False
13329,798,San Francisco,2024-07-04,2024-07-12,rooftop,110,192.33559046144603,False
13330,743,Los Angeles,2024-07-04,2024-07-16,photo_studio,8,127.24752421581894,False
13331,712,Los Angeles,2024-07-04,2024-07-16,workshop_space,21,186.50045966047549,True
13332,451,Los Angeles,2024-07-04,2024-07-14,workshop_space,32,106.28119827552946,True
13333,1317,San Francisco,2024-07-04,2024-07-16,photo_studio,13,199.98930834113648,True
13334,474,Miami,2024-07-04,2024-07-08,meeting_room,9,188.68755448677732,False
13335,912,Austin,2024-07-04,2024-07-30,rooftop,91,90.75303694039518,False
13336,488,San Francisco,2024-07-04,2024-07-08,meeting_room,5,195.27275043664937,False
13337,472,Chicago,2024-07-04,2024-07-17,photo_studio,16,133.91601432675196,True
13338,1069,Austin,2024-07-04,2024-07-22,workshop_space,37,126.47463033509689,True
13339,1828,New York,2024-07-04,2024-08-03,photo_studio,14,386.1642240653847,False
13340,1236,Miami,2024-07-04,2024-07-19,event_space,60,129.75668129982287,False
13341,855,Austin,2024-07-04,2024-07-16,photo_studio,21,135.29764983720867,False
13342,1248,San Francisco,2024-07-04,2024-07-11,workshop_space,15,163.7925926622531,False
13343,1645,New York,2024-07-04,2024-07-12,event_space,68,185.28552444857198,False
13344,447,Chicago,2024-07-04,2024-07-08,meeting_room,5,83.17794118369854,True
13345,1804,Austin,2024-07-04,2024-07-16,photo_studio,11,155.595090056354,False
13346,555,Chicago,2024-07-04,2024-08-01,rooftop,108,87.01840985597038,False
13347,1511,Los Angeles,2024-07-04,2024-07-06,meeting_room,14,106.94858740944997,True
13348,1569,Austin,2024-07-04,2024-07-23,workshop_space,15,152.50232476790103,False
13349,353,Chicago,2024-07-04,2024-07-30,meeting_room,9,112.24366954658377,True
13350,617,Los Angeles,2024-07-04,2024-07-06,event_space,29,134.92776725343344,False
13351,1111,San Francisco,2024-07-04,2024-08-02,photo_studio,12,183.04542230968357,False
13352,1104,Chicago,2024-07-04,2024-07-22,rooftop,78,73.21353789765587,False
